   240    0.10532E+05    0.79419E+00   -0.41177E+02    0.32486E+05    0.12301E+04
   241    0.10561E+05    0.79158E+00   -0.40274E+02    0.32052E+05    0.12177E+04
   242    0.10590E+05    0.78901E+00   -0.39349E+02    0.31628E+05    0.12054E+04
   243    0.10618E+05    0.78662E+00   -0.38401E+02    0.31216E+05    0.11932E+04
   244    0.10645E+05    0.78429E+00   -0.37430E+02    0.30813E+05    0.11811E+04
   245    0.10672E+05    0.78209E+00   -0.36438E+02    0.30420E+05    0.11691E+04
   246    0.10699E+05    0.78000E+00   -0.35422E+02    0.30036E+05    0.11572E+04
   247    0.10726E+05    0.77791E+00   -0.34383E+02    0.29662E+05    0.11454E+04
   248    0.10751E+05    0.77618E+00   -0.33322E+02    0.29296E+05    0.11336E+04
   249    0.10777E+05    0.77426E+00   -0.32238E+02    0.28939E+05    0.11220E+04
   250    0.10802E+05    0.77258E+00   -0.31131E+02    0.28590E+05    0.11104E+04
   251    0.10827E+05    0.77083E+00   -0.30001E+02    0.28248E+05    0.10989E+04
   252    0.10851E+05    0.76926E+00   -0.28848E+02    0.27914E+05    0.10875E+04
   253    0.10875E+05    0.76770E+00   -0.27673E+02    0.27587E+05    0.10762E+04
   254    0.10898E+05    0.76647E+00   -0.26477E+02    0.27267E+05    0.10649E+04
   255    0.10921E+05    0.76534E+00   -0.25258E+02    0.26955E+05    0.10537E+04
   256    0.10944E+05    0.76470E+00   -0.24017E+02    0.26650E+05    0.10426E+04
   257    0.10966E+05    0.76416E+00   -0.22760E+02    0.26351E+05    0.10316E+04
   258    0.10988E+05    0.76413E+00   -0.21476E+02    0.26060E+05    0.10207E+04
   259    0.11009E+05    0.76451E+00   -0.20179E+02    0.25775E+05    0.10098E+04
   260    0.11030E+05    0.76533E+00   -0.18853E+02    0.25496E+05    0.99903E+03
   261    0.11050E+05    0.76656E+00   -0.17520E+02    0.25225E+05    0.98833E+03
   262    0.11070E+05    0.76848E+00   -0.16158E+02    0.24959E+05    0.97771E+03
   263    0.11089E+05    0.77090E+00   -0.14773E+02    0.24700E+05    0.96716E+03
   264    0.11108E+05    0.77393E+00   -0.13374E+02    0.24447E+05    0.95670E+03
   265    0.11127E+05    0.77754E+00   -0.11966E+02    0.24200E+05    0.94631E+03
   266    0.11145E+05    0.78200E+00   -0.10528E+02    0.23959E+05    0.93601E+03
   267    0.11162E+05    0.78699E+00   -0.90802E+01    0.23723E+05    0.92578E+03
   268    0.11179E+05    0.79290E+00   -0.76087E+01    0.23494E+05    0.91563E+03
   269    0.11195E+05    0.79950E+00   -0.61202E+01    0.23270E+05    0.90556E+03
   270    0.11211E+05    0.80689E+00   -0.46143E+01    0.23051E+05    0.89557E+03
   271    0.11226E+05    0.81504E+00   -0.30906E+01    0.22838E+05    0.88566E+03
   272    0.11241E+05    0.82429E+00   -0.15561E+01    0.22630E+05    0.87582E+03
   273    0.11256E+05    0.83410E+00    0.42539E-02    0.22427E+05    0.86607E+03
   274    0.11270E+05    0.84509E+00    0.15687E+01    0.22229E+05    0.85639E+03
   275    0.11283E+05    0.85679E+00    0.31597E+01    0.22036E+05    0.84679E+03
   276    0.11296E+05    0.86946E+00    0.47556E+01    0.21847E+05    0.83726E+03
   277    0.11309E+05    0.88315E+00    0.63788E+01    0.21664E+05    0.82782E+03
   278    0.11320E+05    0.89783E+00    0.80076E+01    0.21485E+05    0.81845E+03
   279    0.11332E+05    0.91346E+00    0.96497E+01    0.21310E+05    0.80916E+03
   280    0.11343E+05    0.93008E+00    0.11320E+02    0.21140E+05    0.79995E+03
   281    0.11353E+05    0.94781E+00    0.12997E+02    0.20973E+05    0.79082E+03
   282    0.11363E+05    0.96640E+00    0.14689E+02    0.20811E+05    0.78176E+03
   283    0.11372E+05    0.98611E+00    0.16395E+02    0.20653E+05    0.77278E+03
   284    0.11381E+05    0.10069E+01    0.18117E+02    0.20499E+05    0.76388E+03
   285    0.11389E+05    0.10288E+01    0.19854E+02    0.20349E+05    0.75505E+03
   286    0.11397E+05    0.10518E+01    0.21599E+02    0.20202E+05    0.74631E+03
   287    0.11404E+05    0.10758E+01    0.23368E+02    0.20059E+05    0.73764E+03
   288    0.11411E+05    0.11009E+01    0.25147E+02    0.19919E+05    0.72904E+03
   289    0.11417E+05    0.11271E+01    0.26942E+02    0.19782E+05    0.72053E+03
   290    0.11423E+05    0.11543E+01    0.28754E+02    0.19649E+05    0.71209E+03
   291    0.11428E+05    0.11833E+01    0.30570E+02    0.19519E+05    0.70372E+03
   292    0.11432E+05    0.12129E+01    0.32411E+02    0.19391E+05    0.69544E+03
   293    0.11436E+05    0.12429E+01    0.34255E+02    0.19267E+05    0.68723E+03
   294    0.11439E+05    0.12747E+01    0.36126E+02    0.19145E+05    0.67909E+03
   295    0.11442E+05    0.13070E+01    0.38001E+02    0.19026E+05    0.67103E+03
   296    0.11445E+05    0.13413E+01    0.39896E+02    0.18909E+05    0.66305E+03
   297    0.11446E+05    0.13753E+01    0.41811E+02    0.18795E+05    0.65515E+03
